university,academic_year,academic_year_label,department_code,course_number,title,description,broad_area,level,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal,cross_listed
pitt,2026,2025-2026,PHIL,0352,PHILOSOPHY AND PUBLIC ISSUES/WRITING PRACTICUM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0330,POLITICAL PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0360,INTRODUCTION TO BIOMEDICAL ETHICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0380,WOMEN AND PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0460,INTRODUCTION TO PHILOSOPHY OF MIND,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0450,THEORIES OF KNOWLEDGE & REALITY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0440,MINDS AND MACHINES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0462,INTRODUCTION TO PHILOSOPHY OF MIND / WRIT LABORATORY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0473,PHILOSOPHY OF RELIGION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0470,PHILOSOPHY OF RELIGION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0500,INTRODUCTION TO LOGIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0610,PHILOSOPHY AND SCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0612,PHILOSOPHY AND SCIENCE/WRITING PRACTICUM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0831,RELIGION AND RATIONALITY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1020,PLATO,,Humanities,undergraduate,False,True,False,False,False
pitt,2026,2025-2026,PHIL,0850,PHILOSOPHY AND LIBERAL DEMOCRACY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,0840,SCIENCE AND RELIGION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1040,ARISTOTLE,,Humanities,undergraduate,False,True,False,False,False
pitt,2026,2025-2026,PHIL,1060,HELLENISTIC PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1070,TOPICS IN ANCIENT PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1075,PHILOSOPHY AND ANCIENT SCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1078,ISLAMIC PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1080,MEDIEVAL PHILOSOPHY,,Humanities,undergraduate,False,True,False,False,False
pitt,2026,2025-2026,PHIL,1110,RATIONALISM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1170,KANT,,Humanities,undergraduate,False,True,False,False,False
pitt,2026,2025-2026,PHIL,1171,KANT’S PRACTICAL PHILOSOPHY,,Humanities,undergraduate,False,True,False,False,False
pitt,2026,2025-2026,PHIL,1140,EMPIRICISM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1180,19TH CENTURY PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1200,20TH CENTURY ANALYTIC PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1183,MARX,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1290,TOPICS IN HISTORY OF PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1300,ETHICAL THEORY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1240,AMERICAN PRAGMATISM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1225,WITTGENSTEIN,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1305,TOPICS IN ETHICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1307,METAETHICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1315,APPLIED ETHICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1310,HISTORY OF ETHICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1319,ETHICS AND SPORT,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1320,TOPICS IN SOCIAL PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1317,PHILOSOPHY OF RACE AND RELIGION,,Humanities,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,PHIL,1360,BIOMEDICAL ETHICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1330,TOPICS IN POLITICAL PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1340,FEMINIST PHILOSOPHY,,Humanities,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,PHIL,1375,PHILOSOPHY AND LITERATURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1400,RIGHTS AND HUMAN RIGHTS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1390,PHILOSOPHY OF LAW,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1370,PHILOSOPHY OF ART,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1385,ETHICS AND ECONOMICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1410,PHILOSOPHY OF ACTION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1420,PHILOSOPHY OF LANGUAGE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1422,INTRODUCTION TO SEMANTIC THEORY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1440,PHILOSOPHY OF MIND,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1480,METAPHYSICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1500,SYMBOLIC LOGIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1530,SET THEORY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1460,THEORY OF KNOWLEDGE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1465,SOCIAL EPISTEMOLOGY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1550,PROBABILITY AND INDUCTION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1555,RATIONALITY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1600,PHILOSOPHY & RISE MODERN SCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1580,PHILOSOPHY OF MATHEMATICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1612,PHIL OF 20TH CENTURY PHYSICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1610,INTRO TO PHILOSOPHY OF SCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1616,ARTIFICIAL INTELLIGENCE AND PHILOSOPHY OF SCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1650,PHILOSOPHY OF BIOLOGY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1640,PHILOSOPHY OF PSYCHOLOGY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1660,PARADOX,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1671,PHILOSOPHICAL FOUNDATIONS OF COGNITIVE SCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1682,FREEDOM AND DETERMINISM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1690,TOPICS IN PHILOSOPHY OF SCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1670,PHILOSOPHY OF NEUROSCIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1762,THE GUIDE OF THE PERPLEXED,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1770,INDIAN PHILOSOPHY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1890,ISSUES IN PHILOSOPHY (VARIOUS),,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1765,MODERN AND CONTEMPORARY JEWISH THOUGHT,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1903,DIRECTED RESEARCH—UNDERGRADUATE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1901,INDEPENDENT STUDY—UNDERGRADUATE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1940,HONORS THESIS/MAJORS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1941,HONORS THESIS 2/MAJORS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1902,DIRECTED STUDY—UNDERGRADUATE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHIL,1942,HONORS THESIS 3/MAJORS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0081,"SPACE AND TIME, LIGHT AND MATTER",,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0082,SCIENCE OF MUSICAL SOUNDS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0087,PHYSICS AND SOCIETY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0089,PHYSICS AND SCIENCE FICTION,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0088,THE PHYSICS OF ENERGY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0110,INTRODUCTION TO PHYSICS 1,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0174,"BASIC PHYSICS, SCIENCE AND ENGINEERING 1 (INTEGRATED)",,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0091,CONCEPTUAL PHYSICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0175,"BASIC PHYSICS, SCIENCE AND ENGINEERING 2 (INTEGRATED)",,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0111,INTRODUCTION TO PHYSICS 2,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0212,INTRODUCTION TO LABORATORY PHYSICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0310,FIRST YEAR SEMINAR IN PHYSICS AND ASTRONOMY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0330,PHYSICS AND QUANTUM COMPUTING SEMINAR,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0219,BASIC LABORATORY PHYSICS SCIENCE AND ENGINEERING,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0411,PHYSICS OF THE HUMAN BODY 2,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0475,"INTRODUCTION TO PHYSICS, SCIENCE AND ENGINEERING 1",,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0410,PHYSICS OF THE HUMAN BODY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0476,"INTRODUCTION  TO PHYSICS, SCIENCE AND ENGINEERING 2",,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0477,"INTRODUCTION TO THERMAL PHYSICS, RELATIVITY AND QUANTUM MECHANICS",,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0481,PRINCIPLES OF MODERN PHYSICS 2,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0520,MODERN PHYSICS MEASUREMENTS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,0525,ANALOG AND DIGITAL ELECTRONICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1321,COMPUTATIONAL METHODS IN PHYSICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1310,UNDERGRADUATE SEMINAR,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1110,SPECIAL TOPICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1331,MECHANICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1341,THERMODYNAMICS AND STATISTICAL MECHANICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1351,INTERMEDIATE ELECTRICITY AND MAGNETISM,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1361,WAVE MOTION AND OPTICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1370,INTRODUCTION TO QUANTUM MECHANICS 1,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1371,INTRODUCTION TO QUANTUM MECHANICS 2,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1373,MATHEMATICAL METHODS IN PHYSICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1372,ELECTROMAGNETIC THEORY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1374,SOLID STATE PHYSICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1375,FOUNDATIONS OF NANOSCIENCE,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1376,INTRODUCTION TO BIOLOGICAL PHYSICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1378,INTRODUCTION TO NUCLEAR AND PARTICLE PHYSICS,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1415,QUANTUM PHYSICS AT THE NANOSCALE,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1426,MODERN PHYSICS LABORATORY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1470,FOUNDATIONS OF QUANTUM COMPUTING AND QUANTUM INFORMATION,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1626,PHYSICS OR ASTRONOMY WRITING PRACTICUM 2,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1661,PHYSICS OR ASTRONOMY WRITING PRACTICUM 1,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1687,RESEARCH WRITING IN PHYSICS AND ASTRONOMY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1900,INTERNSHIP,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1901,INDEPENDENT STUDY,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1902,DIRECTED READING,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1903,DIRECTED RESEARCH,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PHYS,1904,EXPERIENCE IN UNDERGRADUATE TEACHING,,STEM,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0101,HOW PUBLIC POLICY WORKS: FOUNDATIONS OF PUBLIC POLICY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0201,HOW TO IDENTIFY BETTER POLICY: FOUNDATIONS FOR POLICY ANALYSIS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0102,"GLOBAL CHALLENGES, GLOBAL SOLUTIONS: INTRODUCTION TO GLOBAL POLICY",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0202,PROGRAM DESIGN & EVALUATION,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0301,IDEAS TO ACTION: INFLUENCING PUBLIC POLICY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0401,"RESOURCE DEVELOPMENT:GRANT WRITING, FUNDRAISING & SOCIAL ENTREPRENEURSHIP",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0501,FOUNDATIONS OF THE NONPROFIT SECTOR,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0700,APPLIED DATA ANALYSIS FOR PUBLIC POLICY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0601,IDEAS TO IMPACT: PERSUASIVE COMMUNICATION FOR PUBLIC POLICY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,0602,ETHICS & EQUITY IN PUBLIC POLICY,,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,PIA,0800,POLICY & SOCIAL IMPACT FELLOWS SEMINAR,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1003,PUBLIC POLICY CAPSTONE: FOOD (IN)SECURITY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1004,NONPROFIT MANAGEMENT CAPSTONE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1001,INTERNSHIP SEMINAR,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1102,"CITY OF WHITE SUPREMACY: RACE, SPACE, AND POLICY IN AMERICAN CITIES",,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,PIA,1103,GLOBAL BUSINESS & INTERNATIONAL DIPLOMACY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1104,VIOLENT POLITICS & POLICY RESPONSES,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1105,"LAW, POLITICS AND POLICY",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1106,THE WAR ON DRUGS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1107,WORKERS WITHOUT BORDERS,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1108,THE SUSTAINABILITY SHIFT:GLOBAL POLICY FOR A JUST WORLD,,Other,undergraduate,False,False,False,True,False
pitt,2026,2025-2026,PIA,1109,"STATE & LOCAL GOVERNMENT, POLICY & POLITICS",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1110,TERRORISM & COUNTER TERRORISM,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,1111,"ENVIRONMENT, SOCIETY & POLICY IN GLOBAL APPALACHIA MICRO COURSE",,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2115,ENVIRONMENTAL ECONOMICS,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2164,NATURAL RESOURCES GOVERNANCE AND MANAGEMENT,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2231,CONTEMPORARY US ENERGY POLICY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2140,FINANCIAL PRACTICES FOR ECONOMICS AND ENVIRONMENTAL SUSTAINABILITY,,Other,graduate,False,False,False,True,False
pitt,2026,2025-2026,PIA,2424,"POLITICS, DEVELOPMENT AND CONFLICT IN THE MIDDLE EAST",,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2388,INTERNATIONAL LAW AND POLICY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2448,POLITICAL ECONOMY OF DEVELOPMENT,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2478,ASYLUM POLITICS & POLICY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2502,GLOBAL ENVIRONMENTAL POLICY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2510,ECONOMICS OF DEVELOPMENT,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2520,FOOD SECURITY: AGRICULTURE & RURAL DEVELOPMENT,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2522,GLOBAL ENERGY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PITT,0099,INDEPENDENT STUDY,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2852,COMPARATIVE LEGISLATURES,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PIA,2715,GIS FOR PUBLIC POLICY,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PITT,0210,"ANTI-BLACK RACISM: HISTORY, IDEOLOGY, AND RESISTANCE",,Other,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,PITT,0130,WELLNESS AND RESILIENCE,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PO,1101,PRECERTIFICATION ORTHOTIC FITTER,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PO,2103,"INTRODUCTION TO MATERIALS, EQUIPMENT, AND FABRICATION",,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PO,1102,PRECERTIFICATION ORTHOTIC FITTER INTERNSHIP,,Other,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PO,2302,PROSTHETICS 2,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,PO,2401,ORTHOTICS 3,,Other,graduate,False,False,False,False,False
pitt,2026,2025-2026,POLISH,0010,ELEMENTARY POLISH 1,,Social Sciences,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,PO,2402,PROSTHETICS 3,,Other,graduate,False,False,False,False,False
